app_id,game_name,player_count,timestamp,day_of_week,day_name,hour_of_day,date_only
440,Team Fortress 2,47839,2025-09-19 11:12:50.19885+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,56813,2025-09-19 11:17:50.185673+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,622157,2025-09-19 11:17:50.186523+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,958198,2025-09-19 11:17:50.193913+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48166,2025-09-19 11:17:50.248723+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2661,2025-09-19 11:17:50.268498+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,986351,2025-09-19 11:22:50.283965+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48166,2025-09-19 11:22:50.285886+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2661,2025-09-19 11:22:50.289372+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,622157,2025-09-19 11:22:50.312565+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,58214,2025-09-19 11:22:50.352916+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,622157,2025-09-19 11:27:50.635332+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48166,2025-09-19 11:27:50.636183+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2661,2025-09-19 11:27:50.639182+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,58214,2025-09-19 11:27:50.64012+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,986351,2025-09-19 11:27:50.64353+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,986351,2025-09-19 11:32:50.356314+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,641698,2025-09-19 11:32:50.35846+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,58214,2025-09-19 11:32:50.375763+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2752,2025-09-19 11:32:50.376721+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48520,2025-09-19 11:32:50.381537+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48520,2025-09-19 11:37:50.461102+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2752,2025-09-19 11:37:50.463156+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,60404,2025-09-19 11:37:50.464241+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,641698,2025-09-19 11:37:50.503036+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,1034988,2025-09-19 11:37:50.508237+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,641698,2025-09-19 11:42:50.460193+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,60404,2025-09-19 11:42:50.46313+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48520,2025-09-19 11:42:50.46973+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,1034988,2025-09-19 11:42:50.486152+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2752,2025-09-19 11:42:50.487124+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,645912,2025-09-19 11:47:50.53422+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,1034988,2025-09-19 11:47:50.535206+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48212,2025-09-19 11:47:50.538457+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,60404,2025-09-19 11:47:50.547663+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2955,2025-09-19 11:47:50.651974+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48212,2025-09-19 11:52:50.592362+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2955,2025-09-19 11:52:50.595245+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,645912,2025-09-19 11:52:50.599752+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,1089325,2025-09-19 11:52:50.614951+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,62601,2025-09-19 11:52:50.680298+00,5,Friday   ,11,2025-09-19 00:00:00+00
271590,GTA V,62601,2025-09-19 11:57:50.613295+00,5,Friday   ,11,2025-09-19 00:00:00+00
1172620,Sea of Thieves,2955,2025-09-19 11:57:50.614254+00,5,Friday   ,11,2025-09-19 00:00:00+00
440,Team Fortress 2,48212,2025-09-19 11:57:50.616477+00,5,Friday   ,11,2025-09-19 00:00:00+00
570,Dota 2,668935,2025-09-19 11:57:50.617421+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,1089325,2025-09-19 11:57:50.621834+00,5,Friday   ,11,2025-09-19 00:00:00+00
730,Counter-Strike 2,1089325,2025-09-19 12:02:50.660065+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,62601,2025-09-19 12:02:50.662226+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,668935,2025-09-19 12:02:50.676555+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,48952,2025-09-19 12:02:50.677603+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3073,2025-09-19 12:02:50.716364+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1114630,2025-09-19 12:07:50.691655+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,48952,2025-09-19 12:07:50.699111+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,668935,2025-09-19 12:07:50.700052+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3073,2025-09-19 12:07:50.710894+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,64363,2025-09-19 12:07:50.715619+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,48952,2025-09-19 12:12:50.723911+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1114630,2025-09-19 12:12:50.726523+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,699339,2025-09-19 12:12:50.727499+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3073,2025-09-19 12:12:50.733302+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,64363,2025-09-19 12:12:50.758292+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,64363,2025-09-19 12:17:50.81312+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,699339,2025-09-19 12:17:50.843924+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1170230,2025-09-19 12:17:50.846551+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,48627,2025-09-19 12:17:50.846869+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3271,2025-09-19 12:17:50.939641+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3271,2025-09-19 12:22:50.895617+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1170230,2025-09-19 12:22:50.898079+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,699339,2025-09-19 12:22:50.914809+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,48627,2025-09-19 12:22:50.934981+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,65596,2025-09-19 12:22:50.935895+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,721318,2025-09-19 12:27:50.941439+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,48627,2025-09-19 12:27:50.942375+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3271,2025-09-19 12:27:50.945553+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1170230,2025-09-19 12:27:50.947257+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,65596,2025-09-19 12:27:50.952394+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3417,2025-09-19 12:32:50.925792+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,65596,2025-09-19 12:32:50.92707+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,721318,2025-09-19 12:32:50.930917+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,49747,2025-09-19 12:32:50.931901+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1215146,2025-09-19 12:32:50.944867+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,735083,2025-09-19 12:37:50.972157+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3417,2025-09-19 12:37:50.974827+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,49747,2025-09-19 12:37:50.976624+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1215146,2025-09-19 12:37:50.991997+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,67947,2025-09-19 12:37:51.040462+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1215146,2025-09-19 12:42:51.073633+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,735083,2025-09-19 12:42:51.08455+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,67947,2025-09-19 12:42:51.085201+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3417,2025-09-19 12:42:51.085736+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,49747,2025-09-19 12:42:51.096774+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1265976,2025-09-19 12:47:51.122684+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,67947,2025-09-19 12:47:51.125201+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,735083,2025-09-19 12:47:51.127004+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,49916,2025-09-19 12:47:51.131042+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3638,2025-09-19 12:47:51.23326+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1265976,2025-09-19 12:52:51.157803+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3638,2025-09-19 12:52:51.160072+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,754808,2025-09-19 12:52:51.165927+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,49916,2025-09-19 12:52:51.204018+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,70333,2025-09-19 12:52:51.242923+00,5,Friday   ,12,2025-09-19 00:00:00+00
570,Dota 2,754808,2025-09-19 12:57:51.133547+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1265976,2025-09-19 12:57:51.134463+00,5,Friday   ,12,2025-09-19 00:00:00+00
271590,GTA V,70333,2025-09-19 12:57:51.136747+00,5,Friday   ,12,2025-09-19 00:00:00+00
440,Team Fortress 2,50355,2025-09-19 12:57:51.146704+00,5,Friday   ,12,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3638,2025-09-19 12:57:51.151291+00,5,Friday   ,12,2025-09-19 00:00:00+00
730,Counter-Strike 2,1301587,2025-09-19 13:02:51.197194+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,50355,2025-09-19 13:02:51.19985+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,754808,2025-09-19 13:02:51.2009+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,70333,2025-09-19 13:02:51.227512+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3822,2025-09-19 13:02:51.260931+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,50355,2025-09-19 13:07:51.228642+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3822,2025-09-19 13:07:51.229493+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,773857,2025-09-19 13:07:51.230404+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,70333,2025-09-19 13:07:51.234118+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1301587,2025-09-19 13:07:51.268629+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3822,2025-09-19 13:12:51.311914+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,773857,2025-09-19 13:12:51.324464+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1344752,2025-09-19 13:12:51.331707+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,71401,2025-09-19 13:12:51.371421+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,50713,2025-09-19 13:12:51.413161+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,785572,2025-09-19 13:17:51.390207+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1344752,2025-09-19 13:17:51.392112+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,71401,2025-09-19 13:17:51.393855+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3926,2025-09-19 13:17:51.457271+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,50713,2025-09-19 13:17:54.474835+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1344752,2025-09-19 13:22:51.358519+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3926,2025-09-19 13:22:51.398164+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,785572,2025-09-19 13:22:51.415201+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,50713,2025-09-19 13:22:51.420954+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,73742,2025-09-19 13:22:51.513489+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,785572,2025-09-19 13:27:51.46353+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1377784,2025-09-19 13:27:51.478119+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3926,2025-09-19 13:27:51.479361+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,73742,2025-09-19 13:27:51.48159+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,50854,2025-09-19 13:27:51.490953+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1377784,2025-09-19 13:32:51.423939+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,3926,2025-09-19 13:32:51.430566+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,73742,2025-09-19 13:32:51.431081+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,50854,2025-09-19 13:32:51.434849+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,806446,2025-09-19 13:32:51.437059+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,52081,2025-09-19 13:37:51.542277+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,806446,2025-09-19 13:37:51.54509+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1377784,2025-09-19 13:37:51.54646+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4116,2025-09-19 13:37:51.564654+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,75179,2025-09-19 13:37:51.632904+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1418764,2025-09-19 13:42:51.54502+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,75179,2025-09-19 13:42:51.552279+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,806446,2025-09-19 13:42:51.586005+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,52081,2025-09-19 13:42:51.596354+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4116,2025-09-19 13:42:51.650839+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,825418,2025-09-19 13:47:51.68067+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,75179,2025-09-19 13:47:51.683438+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1418764,2025-09-19 13:47:51.684502+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,52612,2025-09-19 13:47:51.73098+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4220,2025-09-19 13:47:51.827628+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,825418,2025-09-19 13:52:51.765163+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,52612,2025-09-19 13:52:51.782492+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1432000,2025-09-19 13:52:51.790738+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4220,2025-09-19 13:52:51.798595+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,76609,2025-09-19 13:52:52.009394+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1432000,2025-09-19 13:57:51.782784+00,5,Friday   ,13,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4220,2025-09-19 13:57:51.805205+00,5,Friday   ,13,2025-09-19 00:00:00+00
570,Dota 2,825418,2025-09-19 13:57:51.812286+00,5,Friday   ,13,2025-09-19 00:00:00+00
440,Team Fortress 2,52612,2025-09-19 13:57:51.81256+00,5,Friday   ,13,2025-09-19 00:00:00+00
271590,GTA V,76609,2025-09-19 13:57:51.81334+00,5,Friday   ,13,2025-09-19 00:00:00+00
730,Counter-Strike 2,1432000,2025-09-19 14:02:51.864956+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,842570,2025-09-19 14:02:51.866805+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,76609,2025-09-19 14:02:51.88021+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,51823,2025-09-19 14:02:51.94047+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4381,2025-09-19 14:02:51.955635+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,842570,2025-09-19 14:07:51.922851+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4381,2025-09-19 14:07:51.925918+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,51823,2025-09-19 14:07:51.933651+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1456304,2025-09-19 14:07:51.936083+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,77781,2025-09-19 14:07:52.104826+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,842570,2025-09-19 14:12:51.937379+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,77781,2025-09-19 14:12:51.939708+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1456304,2025-09-19 14:12:51.942205+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,51823,2025-09-19 14:12:51.943188+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4381,2025-09-19 14:12:51.955806+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1456304,2025-09-19 14:17:51.980082+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,857296,2025-09-19 14:17:51.982579+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,77781,2025-09-19 14:17:51.983393+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4501,2025-09-19 14:17:52.048083+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,52265,2025-09-19 14:17:52.083098+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1466693,2025-09-19 14:22:52.038755+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,857296,2025-09-19 14:22:52.045699+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,52265,2025-09-19 14:22:52.061535+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4501,2025-09-19 14:22:52.062923+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,78728,2025-09-19 14:22:52.249645+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1466693,2025-09-19 14:27:52.088234+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,867389,2025-09-19 14:27:52.089432+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,52265,2025-09-19 14:27:52.093895+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4501,2025-09-19 14:27:52.097878+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,78728,2025-09-19 14:27:52.101056+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1466693,2025-09-19 14:32:52.230038+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,867389,2025-09-19 14:32:52.233147+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,52493,2025-09-19 14:32:52.238333+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,78728,2025-09-19 14:32:52.252891+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4617,2025-09-19 14:32:52.29267+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,867389,2025-09-19 14:37:52.219017+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1475306,2025-09-19 14:37:52.220715+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4617,2025-09-19 14:37:52.221882+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,52493,2025-09-19 14:37:52.225579+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,79442,2025-09-19 14:37:52.358895+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1475306,2025-09-19 14:42:52.242716+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4617,2025-09-19 14:42:52.244667+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,52493,2025-09-19 14:42:52.26207+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,79442,2025-09-19 14:42:52.265943+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,878960,2025-09-19 14:42:52.284126+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1475306,2025-09-19 14:47:52.280116+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,53421,2025-09-19 14:47:52.383583+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4761,2025-09-19 14:47:52.384462+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,878960,2025-09-19 14:47:52.385029+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,79442,2025-09-19 14:47:52.389016+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,53421,2025-09-19 14:52:52.300386+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,878960,2025-09-19 14:52:52.301551+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4761,2025-09-19 14:52:52.315237+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1460790,2025-09-19 14:52:52.346661+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,79782,2025-09-19 14:52:52.42313+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,883438,2025-09-19 14:57:52.361161+00,5,Friday   ,14,2025-09-19 00:00:00+00
730,Counter-Strike 2,1460790,2025-09-19 14:57:52.362547+00,5,Friday   ,14,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4761,2025-09-19 14:57:52.364561+00,5,Friday   ,14,2025-09-19 00:00:00+00
271590,GTA V,79782,2025-09-19 14:57:52.368793+00,5,Friday   ,14,2025-09-19 00:00:00+00
440,Team Fortress 2,53421,2025-09-19 14:57:52.371589+00,5,Friday   ,14,2025-09-19 00:00:00+00
570,Dota 2,883438,2025-09-19 15:02:52.489541+00,5,Friday   ,15,2025-09-19 00:00:00+00
730,Counter-Strike 2,1450224,2025-09-19 15:02:52.493467+00,5,Friday   ,15,2025-09-19 00:00:00+00
271590,GTA V,79782,2025-09-19 15:02:52.49706+00,5,Friday   ,15,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4798,2025-09-19 15:02:52.553819+00,5,Friday   ,15,2025-09-19 00:00:00+00
440,Team Fortress 2,53774,2025-09-19 15:02:52.575373+00,5,Friday   ,15,2025-09-19 00:00:00+00
570,Dota 2,883438,2025-09-19 15:07:52.528483+00,5,Friday   ,15,2025-09-19 00:00:00+00
730,Counter-Strike 2,1450224,2025-09-19 15:07:52.538294+00,5,Friday   ,15,2025-09-19 00:00:00+00
440,Team Fortress 2,53774,2025-09-19 15:07:52.539181+00,5,Friday   ,15,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4798,2025-09-19 15:07:52.555509+00,5,Friday   ,15,2025-09-19 00:00:00+00
271590,GTA V,79860,2025-09-19 15:07:52.598425+00,5,Friday   ,15,2025-09-19 00:00:00+00
730,Counter-Strike 2,1450224,2025-09-19 15:12:52.623522+00,5,Friday   ,15,2025-09-19 00:00:00+00
570,Dota 2,884671,2025-09-19 15:12:52.6312+00,5,Friday   ,15,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4798,2025-09-19 15:12:52.633417+00,5,Friday   ,15,2025-09-19 00:00:00+00
440,Team Fortress 2,53774,2025-09-19 15:12:52.63597+00,5,Friday   ,15,2025-09-19 00:00:00+00
271590,GTA V,79860,2025-09-19 15:12:52.642669+00,5,Friday   ,15,2025-09-19 00:00:00+00
271590,GTA V,79860,2025-09-19 15:17:52.722059+00,5,Friday   ,15,2025-09-19 00:00:00+00
570,Dota 2,884671,2025-09-19 15:17:52.722984+00,5,Friday   ,15,2025-09-19 00:00:00+00
730,Counter-Strike 2,1421173,2025-09-19 15:17:52.725794+00,5,Friday   ,15,2025-09-19 00:00:00+00
1172620,Sea of Thieves,4861,2025-09-19 15:17:52.817998+00,5,Friday   ,15,2025-09-19 00:00:00+00
440,Team Fortress 2,53799,2025-09-19 15:17:52.846576+00,5,Friday   ,15,2025-09-19 00:00:00+00
